numero_ocorrencia_associado;ano_fato;mes_numerico_fato;nome_municipio_fato;codigo_municipio_fato;risp_completa_fato;rmbh_fato;ocorrencia_uf_fato;latitude_sirgas2000;longitude_sirgas2000;qtd_envolvido;envolvimento_descricao;envolvimento_codigo;condicao_fisica_descricao;valor_idade_aparente;codigo_sexo;cor_pele_descricao;escolaridade_descricao;tipo_envolvimento;grupo_tipo_envolvimento_codigo;grupo_tipo_envolvimento;faixa_etaria;numero_ocorrencia_env
4dbb1f368f40c0b1;2012;1;IBIRITE;312980,0;RISP 2 - CONTAGEM;SIM;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;53,0;M;ALBINA;ALFABETIZADO;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;50 a 59 anos;4dbb1f368f40c0b1-3.0
8a76b6a0d3ef64bd;2012;4;JUIZ DE FORA;313670,0;RISP 4 - JUIZ DE FORA;NÃO;MG;;;1;VITIMA DE ACAO CRIMINAL / CIVEL;1301;SEM LESOES APARENTES;20,0;F;PARDA;ALFABETIZADO;VITIMA DE ACAO CRIMINAL / CIVEL;1300;VITIMA;18 a 29 anos;8a76b6a0d3ef64bd-2.0
b5b0e98c891524f1;2012;6;MONTALVANIA;314270,0;RISP 11 - MONTES CLAROS;NÃO;MG;;;1;VITIMA - OUTROS;1399;LEVES;34,0;F;IGNORADA;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA - OUTROS;1300;VITIMA;30 a 39 anos;b5b0e98c891524f1-1.0
7cbd41fcffd8e027;2012;12;ARAUJOS;310390,0;RISP 7 - DIVINÓPOLIS;NÃO;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;SEM LESOES APARENTES;18,0;M;PARDA;ENSINO FUNDAMENTAL COMPLETO (8 ANOS ESTUDO);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;7cbd41fcffd8e027-3.0
a737faed30376416;2012;6;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;50,0;F;PARDA;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;50 a 59 anos;a737faed30376416-3.0
b8149a6f67e47c48;2012;5;NEPOMUCENO;314460,0;RISP 6 - LAVRAS;NÃO;MG;;;1;VITIMA E PEDESTRE (TRANSITO);1303;LEVES;19,0;M;PARDA;ALFABETIZADO;VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;18 a 29 anos;b8149a6f67e47c48-1.0
9d2a1a179174156b;2012;1;AIMORES;310110,0;RISP 8 - GOV. VALADARES;NÃO;MG;;;1;VITIMA E PEDESTRE (TRANSITO);1303;SEM LESOES APARENTES;26,0;F;BRANCA;OUTROS - ESCOLARIDADE;VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;18 a 29 anos;9d2a1a179174156b-1.0
e9c2969e2dfb4d1a;2012;11;PEDRO LEOPOLDO;314930,0;RISP 19 - SETE LAGOAS;SIM;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;GRAVES OU INCONSCIENTE;18,0;F;BRANCA;ESCOLARIDADE - IGNORADA;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;e9c2969e2dfb4d1a-6.0
e9c2969e2dfb4d1a;2012;11;PEDRO LEOPOLDO;314930,0;RISP 19 - SETE LAGOAS;SIM;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;19,0;F;PARDA;ESCOLARIDADE - IGNORADA;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;e9c2969e2dfb4d1a-5.0
e9c2969e2dfb4d1a;2012;11;PEDRO LEOPOLDO;314930,0;RISP 19 - SETE LAGOAS;SIM;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;24,0;F;BRANCA;ESCOLARIDADE - IGNORADA;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;e9c2969e2dfb4d1a-4.0
3b7325e4c7cb2b75;2012;10;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;;;1;VITIMA;1300;LEVES;;M;;ESCOLARIDADE - IGNORADA;VITIMA;1300;VITIMA;NÃO INFORMADO;3b7325e4c7cb2b75-5.0
4b99592cdecd0cb5;2012;1;CONTAGEM;311860,0;RISP 2 - CONTAGEM;SIM;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;8,0;F;IGNORADA;ESCOLARIDADE - IGNORADA;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;0 a 11 anos;4b99592cdecd0cb5-2.0
4b99592cdecd0cb5;2012;1;CONTAGEM;311860,0;RISP 2 - CONTAGEM;SIM;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;43,0;F;IGNORADA;ESCOLARIDADE - IGNORADA;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;40 a 49 anos;4b99592cdecd0cb5-3.0
207195de55e967fb;2012;12;LAGAMAR;313710,0;RISP 10 - PATOS DE MINAS;NÃO;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;GRAU DA LESAO - IGNORADO;;F;IGNORADA;ALFABETIZADO;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;NÃO INFORMADO;207195de55e967fb-2.0
a8aab7bbfb5f4caa;2012;2;CONTAGEM;311860,0;RISP 2 - CONTAGEM;SIM;MG;;;1;VITIMA - OUTROS;1399;SEM LESOES APARENTES;24,0;M;PARDA;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA - OUTROS;1300;VITIMA;18 a 29 anos;a8aab7bbfb5f4caa-1.0
dcd4f6ac53a4bcbb;2012;9;MONTES CLAROS;314330,0;RISP 11 - MONTES CLAROS;NÃO;MG;;;1;VITIMA - OUTROS;1399;GRAU DA LESAO - IGNORADO;26,0;M;PARDA;ENSINO MEDIO INCOMPLETO ( 2º GRAU);VITIMA - OUTROS;1300;VITIMA;18 a 29 anos;dcd4f6ac53a4bcbb-1.0
aa2d5a2ea186ffdd;2012;12;IPATINGA;313130,0;RISP 12 - IPATINGA;NÃO;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;SEM LESOES APARENTES;26,0;F;PARDA;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;aa2d5a2ea186ffdd-2.0
5ff65a1465a2d49a;2012;5;UBERLANDIA;317020,0;RISP 9 - UBERLÂNDIA;NÃO;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;GRAU DA LESAO - IGNORADO;25,0;F;NEGRA;ESCOLARIDADE - IGNORADA;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;5ff65a1465a2d49a-3.0
e0ecff705f886019;2012;12;BRUMADINHO;310900,0;RISP 2 - CONTAGEM;SIM;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;31,0;M;NEGRA;ENSINO FUNDAMENTAL INCOMPLETO (8 ANOS ESTUDO);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;30 a 39 anos;e0ecff705f886019-2.0
e0ecff705f886019;2012;12;BRUMADINHO;310900,0;RISP 2 - CONTAGEM;SIM;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;GRAVES OU INCONSCIENTE;41,0;M;NEGRA;ESCOLARIDADE - IGNORADA;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;40 a 49 anos;e0ecff705f886019-3.0
731a5ecd62a397c3;2012;3;JABOTICATUBAS;313460,0;RISP 3 - VESPASIANO;SIM;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;43,0;M;BRANCA;ALFABETIZADO;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;40 a 49 anos;731a5ecd62a397c3-2.0
e92c6c44f6adf222;2012;7;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;16,0;M;PARDA;ENSINO FUNDAMENTAL INCOMPLETO (8 ANOS ESTUDO);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;12 a 17 anos;e92c6c44f6adf222-4.0
657a773756cec0db;2012;3;CRUZEIRO DA FORTALEZA;312070,0;RISP 10 - PATOS DE MINAS;NÃO;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;40,0;M;PARDA;ENSINO FUNDAMENTAL INCOMPLETO (8 ANOS ESTUDO);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;40 a 49 anos;657a773756cec0db-3.0
b9b07c493b215408;2012;1;OLHOS-D'AGUA;314545,0;RISP 11 - MONTES CLAROS;NÃO;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;43,0;M;PARDA;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;40 a 49 anos;b9b07c493b215408-2.0
0042f74ac3889d90;2012;5;LEOPOLDINA;313840,0;RISP 4 - JUIZ DE FORA;NÃO;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;22,0;M;BRANCA;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;0042f74ac3889d90-2.0
b9358962532f14b9;2012;8;CARBONITA;311350,0;RISP 14 - CURVELO;NÃO;MG;;;1;VITIMA - OUTROS;1399;OUTROS - LESOES;16,0;M;NEGRA;ENSINO FUNDAMENTAL INCOMPLETO (8 ANOS ESTUDO);VITIMA - OUTROS;1300;VITIMA;12 a 17 anos;b9358962532f14b9-2.0
b9358962532f14b9;2012;8;CARBONITA;311350,0;RISP 14 - CURVELO;NÃO;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;OUTROS - LESOES;23,0;M;NEGRA;ENSINO FUNDAMENTAL INCOMPLETO (8 ANOS ESTUDO);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;b9358962532f14b9-3.0
84cfcfc7869125c0;2012;3;SETE LAGOAS;316720,0;RISP 19 - SETE LAGOAS;NÃO;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;OUTROS - LESOES;22,0;M;NEGRA;ESCOLARIDADE - IGNORADA;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;84cfcfc7869125c0-2.0
4c703fb23995a835;2012;1;ARAXA;310400,0;RISP 5 - UBERABA;NÃO;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;SEM LESOES APARENTES;19,0;F;BRANCA;ALFABETIZADO;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;4c703fb23995a835-3.0
356ef1e0af60f79d;2012;2;MONTES CLAROS;314330,0;RISP 11 - MONTES CLAROS;NÃO;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;GRAU DA LESAO - IGNORADO;23,0;M;BRANCA;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;356ef1e0af60f79d-2.0
b2baf4a47d9b3255;2012;1;NOVO CRUZEIRO;314530,0;RISP 15 - TEÓFILO OTONI;NÃO;MG;;;1;VITIMA E PEDESTRE (TRANSITO);1303;LEVES;33,0;M;PARDA;ALFABETIZADO;VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;30 a 39 anos;b2baf4a47d9b3255-2.0
8328b16bd1f9c8cc;2012;7;CONTAGEM;311860,0;RISP 2 - CONTAGEM;SIM;MG;;;1;VITIMA E PEDESTRE (TRANSITO);1303;FATAL;40,0;M;PARDA;ANALFABETO;VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;40 a 49 anos;8328b16bd1f9c8cc-2.0
4774d679a9783e33;2012;3;CONTAGEM;311860,0;RISP 2 - CONTAGEM;SIM;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;GRAVES OU INCONSCIENTE;44,0;F;IGNORADA;ENSINO FUNDAMENTAL INCOMPLETO (8 ANOS ESTUDO);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;40 a 49 anos;4774d679a9783e33-2.0
9f9bff43fa4b8122;2012;7;JABOTICATUBAS;313460,0;RISP 3 - VESPASIANO;SIM;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;39,0;M;PARDA;ALFABETIZADO;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;30 a 39 anos;9f9bff43fa4b8122-2.0
9f9bff43fa4b8122;2012;7;JABOTICATUBAS;313460,0;RISP 3 - VESPASIANO;SIM;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;36,0;F;PARDA;ALFABETIZADO;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;30 a 39 anos;9f9bff43fa4b8122-3.0
7bbd1bd8dda1d1bc;2012;12;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;19,0;F;PARDA;ENSINO MEDIO INCOMPLETO ( 2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;7bbd1bd8dda1d1bc-2.0
0a580a5ce3ac425a;2012;12;ITACARAMBI;313210,0;RISP 11 - MONTES CLAROS;NÃO;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;GRAVES OU INCONSCIENTE;21,0;M;PARDA;ESCOLARIDADE - IGNORADA;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;0a580a5ce3ac425a-2.0
8a34d5282a9fa4a0;2012;3;JANAUBA;313510,0;RISP 11 - MONTES CLAROS;NÃO;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;17,0;M;PARDA;ENSINO FUNDAMENTAL INCOMPLETO (8 ANOS ESTUDO);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;12 a 17 anos;8a34d5282a9fa4a0-2.0
8a34d5282a9fa4a0;2012;3;JANAUBA;313510,0;RISP 11 - MONTES CLAROS;NÃO;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;15,0;F;PARDA;ENSINO FUNDAMENTAL INCOMPLETO (8 ANOS ESTUDO);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;12 a 17 anos;8a34d5282a9fa4a0-3.0
41289ce635297461;2012;4;PERDIZES;314980,0;RISP 5 - UBERABA;NÃO;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;29,0;M;PARDA;ENSINO FUNDAMENTAL INCOMPLETO (8 ANOS ESTUDO);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;41289ce635297461-4.0
41289ce635297461;2012;4;PERDIZES;314980,0;RISP 5 - UBERABA;NÃO;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;8,0;M;IGNORADA;ENSINO FUNDAMENTAL INCOMPLETO (8 ANOS ESTUDO);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;0 a 11 anos;41289ce635297461-3.0
4bc4e7cf80e2332c;2012;12;MONTES CLAROS;314330,0;RISP 11 - MONTES CLAROS;NÃO;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;OUTROS - LESOES;15,0;M;PARDA;ALFABETIZADO;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;12 a 17 anos;4bc4e7cf80e2332c-2.0
4dab36a40aa3fc35;2012;4;MONTES CLAROS;314330,0;RISP 11 - MONTES CLAROS;NÃO;MG;;;1;VITIMA - OUTROS;1399;GRAU DA LESAO - IGNORADO;23,0;F;PARDA;ENSINO FUNDAMENTAL COMPLETO (8 ANOS ESTUDO);VITIMA - OUTROS;1300;VITIMA;18 a 29 anos;4dab36a40aa3fc35-2.0
4dab36a40aa3fc35;2012;4;MONTES CLAROS;314330,0;RISP 11 - MONTES CLAROS;NÃO;MG;;;1;VITIMA - OUTROS;1399;GRAU DA LESAO - IGNORADO;26,0;M;PARDA;ENSINO FUNDAMENTAL INCOMPLETO (8 ANOS ESTUDO);VITIMA - OUTROS;1300;VITIMA;18 a 29 anos;4dab36a40aa3fc35-1.0
b32a8b9fa72d994d;2012;9;PARA DE MINAS;314710,0;RISP 7 - DIVINÓPOLIS;NÃO;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;19,0;F;NEGRA;ESCOLARIDADE - IGNORADA;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;b32a8b9fa72d994d-1.0
b32a8b9fa72d994d;2012;9;PARA DE MINAS;314710,0;RISP 7 - DIVINÓPOLIS;NÃO;MG;;;1;VITIMA - OUTROS;1399;SEM LESOES APARENTES;53,0;F;NEGRA;ESCOLARIDADE - IGNORADA;VITIMA - OUTROS;1300;VITIMA;50 a 59 anos;b32a8b9fa72d994d-2.0
f53c9faffb5e9f25;2012;8;PATOS DE MINAS;314800,0;RISP 10 - PATOS DE MINAS;NÃO;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;4,0;F;BRANCA;ANALFABETO;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;0 a 11 anos;f53c9faffb5e9f25-3.0
9257edbc471fbf39;2012;2;PORTEIRINHA;315220,0;RISP 11 - MONTES CLAROS;NÃO;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;GRAU DA LESAO - IGNORADO;46,0;M;NEGRA;ALFABETIZADO;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;40 a 49 anos;9257edbc471fbf39-1.0
362630ee71d1a988;2012;2;VESPASIANO;317120,0;RISP 3 - VESPASIANO;SIM;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;22,0;M;NEGRA;ALFABETIZADO;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;362630ee71d1a988-3.0
a061748937a901d3;2012;4;CARLOS CHAGAS;311370,0;RISP 15 - TEÓFILO OTONI;NÃO;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;OUTROS - LESOES;15,0;F;PARDA;ENSINO FUNDAMENTAL INCOMPLETO (8 ANOS ESTUDO);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;12 a 17 anos;a061748937a901d3-3.0
956a22a73e5599be;2012;5;TURMALINA;316970,0;RISP 14 - CURVELO;NÃO;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;30,0;F;PARDA;SUPERIOR COMPLETO;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;30 a 39 anos;956a22a73e5599be-3.0
27708824ee956ca0;2012;3;MONTES CLAROS;314330,0;RISP 11 - MONTES CLAROS;NÃO;MG;;;1;VITIMA - OUTROS;1399;GRAU DA LESAO - IGNORADO;33,0;F;PARDA;ENSINO FUNDAMENTAL COMPLETO (8 ANOS ESTUDO);VITIMA - OUTROS;1300;VITIMA;30 a 39 anos;27708824ee956ca0-1.0
1241f1bec6572018;2012;7;MIRAI;314220,0;RISP 4 - JUIZ DE FORA;NÃO;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;SEM LESOES APARENTES;54,0;F;BRANCA;ESCOLARIDADE - IGNORADA;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;50 a 59 anos;1241f1bec6572018-4.0
1241f1bec6572018;2012;7;MIRAI;314220,0;RISP 4 - JUIZ DE FORA;NÃO;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;SEM LESOES APARENTES;17,0;M;IGNORADA;ESCOLARIDADE - IGNORADA;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;12 a 17 anos;1241f1bec6572018-5.0
a671a8c63c705080;2012;3;LAVRAS;313820,0;RISP 6 - LAVRAS;NÃO;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;23,0;F;PARDA;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;a671a8c63c705080-2.0
4c7ae6972921d30f;2012;8;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;;;1;VITIMA - OUTROS;1399;GRAVES OU INCONSCIENTE;40,0;F;IGNORADA;ESCOLARIDADE - IGNORADA;VITIMA - OUTROS;1300;VITIMA;40 a 49 anos;4c7ae6972921d30f-1.0
e81d4b95d85125fc;2012;1;SANTO ANTONIO DO RETIRO;316045,0;RISP 11 - MONTES CLAROS;NÃO;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;GRAVES OU INCONSCIENTE;64,0;F;PARDA;ANALFABETO;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;60 a 69 anos;e81d4b95d85125fc-2.0
9c4c9f2aea08a528;2012;12;MONTES CLAROS;314330,0;RISP 11 - MONTES CLAROS;NÃO;MG;;;1;VITIMA - OUTROS;1399;GRAU DA LESAO - IGNORADO;44,0;F;PARDA;ENSINO FUNDAMENTAL INCOMPLETO (8 ANOS ESTUDO);VITIMA - OUTROS;1300;VITIMA;40 a 49 anos;9c4c9f2aea08a528-2.0
be60e6caaca6ee46;2012;5;PLANURA;315160,0;RISP 5 - UBERABA;NÃO;MG;;;1;VITIMA DE ACAO CRIMINAL / CIVEL;1301;GRAVES OU INCONSCIENTE;33,0;;IGNORADA;;VITIMA DE ACAO CRIMINAL / CIVEL;1300;VITIMA;30 a 39 anos;be60e6caaca6ee46-2.0
23d8738bd20e2735;2012;12;VARZEA DA PALMA;317080,0;RISP 14 - CURVELO;NÃO;MG;;;1;VITIMA E PEDESTRE (TRANSITO);1303;SEM LESOES APARENTES;19,0;F;PARDA;ENSINO FUNDAMENTAL COMPLETO (8 ANOS ESTUDO);VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;18 a 29 anos;23d8738bd20e2735-1.0
2bfdf3c2e238bae1;2012;6;MARIANA;314000,0;RISP 3 - VESPASIANO;NÃO;MG;;;1;VITIMA - OUTROS;1399;SEM LESOES APARENTES;62,0;M;BRANCA;ENSINO FUNDAMENTAL INCOMPLETO (8 ANOS ESTUDO);VITIMA - OUTROS;1300;VITIMA;60 a 69 anos;2bfdf3c2e238bae1-1.0
0e3b560b0581ad9e;2012;4;MONTES CLAROS;314330,0;RISP 11 - MONTES CLAROS;NÃO;MG;;;1;VITIMA - OUTROS;1399;GRAU DA LESAO - IGNORADO;30,0;M;PARDA;ENSINO FUNDAMENTAL INCOMPLETO (8 ANOS ESTUDO);VITIMA - OUTROS;1300;VITIMA;30 a 39 anos;0e3b560b0581ad9e-1.0
a739671e25426bc9;2012;7;ANTONIO CARLOS;310290,0;RISP 13 - BARBACENA;NÃO;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;SEM LESOES APARENTES;19,0;M;BRANCA;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;a739671e25426bc9-2.0
a739671e25426bc9;2012;7;ANTONIO CARLOS;310290,0;RISP 13 - BARBACENA;NÃO;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;22,0;M;BRANCA;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;a739671e25426bc9-3.0
a739671e25426bc9;2012;7;ANTONIO CARLOS;310290,0;RISP 13 - BARBACENA;NÃO;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;25,0;F;BRANCA;ENSINO MEDIO INCOMPLETO ( 2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;a739671e25426bc9-4.0
a739671e25426bc9;2012;7;ANTONIO CARLOS;310290,0;RISP 13 - BARBACENA;NÃO;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;26,0;F;BRANCA;ENSINO MEDIO INCOMPLETO ( 2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;a739671e25426bc9-5.0
ed619e56a9d6a7cc;2012;1;SALINAS;315700,0;RISP 11 - MONTES CLAROS;NÃO;MG;;;1;VITIMA - OUTROS;1399;OUTROS - LESOES;32,0;M;IGNORADA;ESCOLARIDADE - IGNORADA;VITIMA - OUTROS;1300;VITIMA;30 a 39 anos;ed619e56a9d6a7cc-1.0
9b0026591e9f070b;2012;5;PASSOS;314790,0;RISP 18 - POÇOS DE CALDAS;NÃO;MG;;;1;VITIMA E PEDESTRE (TRANSITO);1303;GRAVES OU INCONSCIENTE;31,0;F;BRANCA;ENSINO MEDIO INCOMPLETO ( 2º GRAU);VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;30 a 39 anos;9b0026591e9f070b-2.0
34b6e43647e2c40e;2012;5;NOVO CRUZEIRO;314530,0;RISP 15 - TEÓFILO OTONI;NÃO;MG;;;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;40,0;M;PARDA;ENSINO FUNDAMENTAL INCOMPLETO (8 ANOS ESTUDO);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;40 a 49 anos;34b6e43647e2c40e-3.0
c435e41ac16d719c;2012;2;PEDRO LEOPOLDO;314930,0;RISP 19 - SETE LAGOAS;SIM;MG;;;1;VITIMA E PEDESTRE (TRANSITO);1303;LEVES;16,0;M;IGNORADA;ALFABETIZADO;VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;12 a 17 anos;c435e41ac16d719c-3.0
c435e41ac16d719c;2012;2;PEDRO LEOPOLDO;314930,0;RISP 19 - SETE LAGOAS;SIM;MG;;;1;VITIMA E PEDESTRE (TRANSITO);1303;LEVES;15,0;M;IGNORADA;ENSINO FUNDAMENTAL INCOMPLETO (8 ANOS ESTUDO);VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;12 a 17 anos;c435e41ac16d719c-2.0
b01142e6c0c1419d;2012;1;MONTES CLAROS;314330,0;RISP 11 - MONTES CLAROS;NÃO;MG;;;1;VITIMA - OUTROS;1399;GRAU DA LESAO - IGNORADO;36,0;M;PARDA;ENSINO FUNDAMENTAL INCOMPLETO (8 ANOS ESTUDO);VITIMA - OUTROS;1300;VITIMA;30 a 39 anos;b01142e6c0c1419d-1.0
4116a4f959e32375;2012;5;MONTES CLAROS;314330,0;RISP 11 - MONTES CLAROS;NÃO;MG;;;1;VITIMA - OUTROS;1399;GRAU DA LESAO - IGNORADO;18,0;M;PARDA;ENSINO MEDIO INCOMPLETO ( 2º GRAU);VITIMA - OUTROS;1300;VITIMA;18 a 29 anos;4116a4f959e32375-1.0
177c51fa9e1ccf11;2012;3;SANTA VITORIA;315980,0;RISP 9 - UBERLÂNDIA;NÃO;MG;;;1;VITIMA - OUTROS;1399;SEM LESOES APARENTES;42,0;M;BRANCA;ENSINO MEDIO INCOMPLETO ( 2º GRAU);VITIMA - OUTROS;1300;VITIMA;40 a 49 anos;177c51fa9e1ccf11-3.0
177c51fa9e1ccf11;2012;3;SANTA VITORIA;315980,0;RISP 9 - UBERLÂNDIA;NÃO;MG;;;1;VITIMA - OUTROS;1399;SEM LESOES APARENTES;71,0;M;PARDA;ENSINO FUNDAMENTAL INCOMPLETO (8 ANOS ESTUDO);VITIMA - OUTROS;1300;VITIMA;70 a 79 anos;177c51fa9e1ccf11-2.0
